ItemId,SubWorkCenter,LastModifiedDate_Date,LastModifiedDate_Hour,BoardId
Items-EE-00711445-JP,EE-0001,3,16,4
Items-EE-00711445-JP,EE-0001,3,17,5
Items-EE-00711445-JP,EE-0001,3,18,9
Items-EE-00711445-JP,EE-0001,3,19,13
Items-EE-00711445-JP,EE-0001,3,20,11
Items-EE-00711445-JP,EE-0001,3,21,16
Items-EE-00711445-JP,EE-0001,3,22,12
Items-EE-00711445-JP,EE-0001,3,23,11
Items-EE-00711445-JP,EE-0001,4,0,7
Items-EE-00711445-JP,EE-0001,4,1,8
Items-EE-00711445-JP,EE-0001,4,2,4
Items-EE-00711445-JP,EE-0001,4,9,6
Items-EE-00711445-JP,EE-0001,4,10,5
Items-EE-00711445-JP,EE-0001,4,11,19
Items-EE-00711445-JP,EE-0001,4,12,24
Items-EE-00711445-JP,EE-0001,4,13,27
Items-EE-00711445-JP,EE-0001,4,14,18
Items-EE-00711445-JP,EE-0001,4,15,10
Items-EE-00711445-JP,EE-0001,4,16,22
Items-EE-00711445-JP,EE-0001,4,17,26
Items-EE-00711445-JP,EE-0001,4,18,28
Items-EE-00711445-JP,EE-0001,4,19,45
Items-EE-00711445-JP,EE-0001,4,20,41
Items-EE-00711445-JP,EE-0001,4,21,29
Items-EE-00711445-JP,EE-0001,4,22,20
Items-EE-00711445-JP,EE-0001,4,23,13
Items-EE-00711445-JP,EE-0001,5,0,10
Items-EE-00711445-JP,EE-0001,5,1,4
Items-EE-00711445-JP,EE-0001,5,2,4
Items-EE-00711445-JP,EE-0001,7,11,6
Items-EE-00711445-JP,EE-0001,7,12,4
Items-EE-00711445-JP,EE-0001,7,13,4
Items-EE-00711445-JP,EE-0001,7,14,3
Items-EE-00711445-JP,EE-0001,7,15,4
Items-EE-00711445-JP,EE-0001,7,16,11
Items-EE-00711445-JP,EE-0001,7,17,8
Items-EE-00711445-JP,EE-0001,7,18,8
Items-EE-00711445-JP,EE-0001,7,19,8
Items-EE-00711445-JP,EE-0001,7,20,7
Items-EE-00711445-JP,EE-0001,7,21,5
Items-EE-00711445-JP,EE-0001,7,22,9
Items-EE-00711445-JP,EE-0001,7,23,5
Items-EE-00711445-JP,EE-0001,8,0,5
Items-EE-00711445-JP,EE-0001,8,1,4
Items-EE-00711445-JP,EE-0001,8,2,4
Items-EE-00711445-JP,EE-0001,8,3,2
Items-EE-00741901-CH,EE-0001,2,13,5
Items-EE-00741901-CH,EE-0001,2,14,3
Items-EE-00741901-CH,EE-0001,2,15,10
Items-EE-00741901-CH,EE-0001,2,16,12
Items-EE-00741901-CH,EE-0001,2,17,16
Items-EE-00741901-CH,EE-0001,2,18,19
Items-EE-00741901-CH,EE-0001,2,19,18
Items-EE-00741901-CH,EE-0001,2,20,15
Items-EE-00741901-CH,EE-0001,2,21,15
Items-EE-00741901-CH,EE-0001,2,22,13
Items-EE-00741901-CH,EE-0001,2,23,11
Items-EE-00741901-CH,EE-0001,3,0,5
Items-EE-00741901-CH,EE-0001,4,11,6
Items-EE-00741901-CH,EE-0001,4,12,7
Items-EE-00741901-CH,EE-0001,4,13,15
Items-EE-00741901-CH,EE-0001,4,14,13
Items-EE-00741901-CH,EE-0001,4,15,22
Items-EE-00741901-CH,EE-0001,4,16,12
Items-EE-00741901-CH,EE-0001,4,17,18
Items-EE-00741901-CH,EE-0001,4,18,8
Items-EE-00741901-CH,EE-0001,4,19,14
Items-EE-00741901-CH,EE-0001,4,20,13
Items-EE-00741901-CH,EE-0001,4,21,13
Items-EE-00741901-CH,EE-0001,4,22,10
Items-EE-00741901-CH,EE-0001,4,23,11
Items-EE-00741901-CH,EE-0001,5,0,4
Items-EE-00741901-CH,EE-0001,5,1,1
Items-EE-00741901-CH,EE-0001,6,9,5
Items-EE-00741901-CH,EE-0001,6,10,6
Items-EE-00741901-CH,EE-0001,6,11,2
Items-EE-00741901-CH,EE-0001,6,12,4
Items-EE-00741901-CH,EE-0001,6,13,3
Items-EE-00741901-CH,EE-0001,6,14,3
Items-EE-00741901-CH,EE-0001,6,15,5
Items-EE-00741901-CH,EE-0001,6,16,6
Items-EE-00741901-CH,EE-0001,6,17,14
Items-EE-00741901-CH,EE-0001,6,18,18
Items-EE-00741901-CH,EE-0001,6,19,9
Items-EE-00741901-CH,EE-0001,6,20,12
Items-EE-00741901-CH,EE-0001,6,21,8
Items-EE-00741901-CH,EE-0001,6,22,2
Items-EE-00741901-CH,EE-0001,7,12,3
Items-EE-00741901-CH,EE-0001,7,13,17
Items-EE-00741901-CH,EE-0001,7,14,17
Items-EE-00741901-CH,EE-0001,7,15,12
Items-EE-00741901-CH,EE-0001,7,16,17
Items-EE-00741901-CH,EE-0001,7,17,15
Items-EE-00741901-CH,EE-0001,7,18,16
Items-EE-00741901-CH,EE-0001,7,19,17
Items-EE-00741901-CH,EE-0001,7,20,16
Items-EE-00741901-CH,EE-0001,7,21,11
Items-EE-00741901-CH,EE-0001,7,22,8
Items-EE-00741901-CH,EE-0001,7,23,4
Items-EE-00741901-CH,EE-0001,8,13,4
Items-EE-00741901-CH,EE-0001,8,14,3
Items-EE-00741901-CH,EE-0001,8,15,4
Items-EE-00741901-CH,EE-0001,8,16,5
Items-EE-00741901-CH,EE-0001,8,17,4
Items-EE-00741901-CH,EE-0001,8,18,5
Items-EE-00741901-CH,EE-0001,8,19,6
Items-EE-00741901-CH,EE-0001,8,20,5
Items-EE-00741901-CH,EE-0001,8,21,4
Items-EE-00741901-CH,EE-0001,8,22,5
Items-EE-00741901-CH,EE-0001,8,23,5
Items-EE-00741901-CH,EE-0001,9,0,3
Items-EE-00741901-CH,EE-0001,9,1,5
Items-EE-00741901-CH,EE-0001,9,2,6
Items-EE-00741901-CH,EE-0001,9,3,5
Items-EE-00741901-CH,EE-0001,9,4,5
Items-EE-00741901-CH,EE-0001,9,5,5
Items-EE-00741901-CH,EE-0001,9,6,5
Items-EE-00741901-CH,EE-0001,9,7,5
Items-EE-00741901-CH,EE-0001,9,8,4
Items-EE-00741901-CH,EE-0001,9,9,3
Items-EE-00741901-CH,EE-0001,9,10,6
Items-EE-00741901-CH,EE-0001,9,11,2
Items-EE-00741901-CH,EE-0001,9,12,6
Items-EE-00741901-CH,EE-0001,9,13,5
Items-EE-00741901-CH,EE-0001,9,14,5
Items-EE-00741901-CH,EE-0001,9,15,5
Items-EE-00741901-CH,EE-0001,9,16,6
Items-EE-00741901-CH,EE-0001,9,18,5
Items-EE-00741901-CH,EE-0001,9,19,4
Items-EE-00741901-CH,EE-0001,9,20,3
Items-EE-00741901-CH,EE-0001,9,21,5
Items-EE-00741901-CH,EE-0001,9,22,5
Items-EE-00741901-CH,EE-0001,9,23,4
Items-EE-00741901-CH,EE-0001,10,0,5
Items-EE-00741901-CH,EE-0001,10,1,2
Items-EE-00741901-CH,EE-0001,10,2,5
Items-EE-00741901-CH,EE-0001,10,3,6
Items-EE-00741901-CH,EE-0001,10,4,4
Items-EE-00741901-CH,EE-0001,10,5,5
Items-EE-00741901-CH,EE-0001,10,6,3
Items-EE-00741901-CH,EE-0001,10,7,5
Items-EE-00741901-CH,EE-0001,10,8,4
Items-EE-00741901-CH,EE-0001,10,9,4
Items-EE-00741901-CH,EE-0001,10,10,5
Items-EE-00741901-CH,EE-0001,10,11,3
Items-EE-00741901-CH,EE-0001,10,12,5
Items-EE-00741901-CH,EE-0001,10,13,4
Items-EE-00741901-CH,EE-0001,10,14,6
Items-EE-00741901-CH,EE-0001,10,15,5
Items-EE-00741901-CH,EE-0001,10,16,4
Items-EE-00741901-CH,EE-0001,10,17,3
Items-EE-00741901-CH,EE-0001,10,18,5
Items-EE-00741901-CH,EE-0001,10,19,4
Items-EE-00741901-CH,EE-0001,10,20,4
Items-EE-00741901-CH,EE-0001,10,21,5
Items-EE-00741901-CH,EE-0001,10,22,6
Items-EE-00741901-CH,EE-0001,10,23,6
Items-EE-00741901-CH,EE-0001,11,0,6
Items-EE-00741901-CH,EE-0001,11,1,3
Items-EE-00741901-CH,EE-0001,11,2,4
Items-EE-00741901-CH,EE-0001,11,3,4
Items-EE-00741901-CH,EE-0001,11,4,2
Items-EE-01061855-BR,EE-0001,5,9,4
Items-EE-01061855-BR,EE-0001,5,10,6
Items-EE-01061855-BR,EE-0001,5,11,5
Items-EE-01061855-BR,EE-0001,5,12,4
Items-EE-01061855-BR,EE-0001,5,13,9
Items-EE-01061855-BR,EE-0001,5,14,12
Items-EE-01061855-BR,EE-0001,5,15,13
Items-EE-01061855-BR,EE-0001,5,16,8
Items-EE-01061855-BR,EE-0001,5,17,7
Items-EE-01061855-BR,EE-0001,5,18,8
Items-EE-01061855-BR,EE-0001,5,19,5
Items-EE-01061855-BR,EE-0001,5,20,8
Items-EE-01061855-BR,EE-0001,5,21,4
Items-EE-01061855-BR,EE-0001,5,22,5
Items-EE-01061855-BR,EE-0001,5,23,4
Items-EE-01061855-BR,EE-0001,6,0,6
Items-EE-01061855-BR,EE-0001,6,1,1
Items-EE-01061855-BR,EE-0001,6,2,3
Items-EE-01061855-BR,EE-0001,8,9,6
Items-EE-01061855-BR,EE-0001,8,10,9
Items-EE-01061855-BR,EE-0001,8,11,10
Items-EE-01061855-BR,EE-0001,8,12,8
Items-EE-01061855-BR,EE-0001,8,13,14
Items-EE-01061855-BR,EE-0001,8,14,13
Items-EE-01061855-BR,EE-0001,8,15,13
Items-EE-01061855-BR,EE-0001,8,16,18
Items-EE-01061855-BR,EE-0001,8,17,19
Items-EE-01061855-BR,EE-0001,8,18,12
Items-EE-01061855-BR,EE-0001,8,19,15
Items-EE-01061855-BR,EE-0001,8,20,10
Items-EE-01061855-BR,EE-0001,8,21,6
Items-EE-01061855-BR,EE-0001,8,22,6
Items-EE-01061855-BR,EE-0001,8,23,4
Items-EE-01061855-BR,EE-0001,9,0,3
Items-EE-01947410-JP,EE-0001,1,9,4
Items-EE-01947410-JP,EE-0001,1,10,8
Items-EE-01947410-JP,EE-0001,1,11,14
Items-EE-01947410-JP,EE-0001,1,12,18
Items-EE-01947410-JP,EE-0001,1,13,14
Items-EE-01947410-JP,EE-0001,1,14,8
Items-EE-01947410-JP,EE-0001,1,15,21
Items-EE-01947410-JP,EE-0001,1,16,22
Items-EE-01947410-JP,EE-0001,1,17,18
Items-EE-01947410-JP,EE-0001,1,18,8
Items-EE-01947410-JP,EE-0001,1,19,12
Items-EE-01947410-JP,EE-0001,1,20,22
Items-EE-01947410-JP,EE-0001,1,21,19
Items-EE-01947410-JP,EE-0001,1,22,6
Items-EE-01947410-JP,EE-0001,1,23,7
Items-EE-01947410-JP,EE-0001,2,0,8
Items-EE-01947410-JP,EE-0001,2,1,9
Items-EE-01947410-JP,EE-0001,2,2,9
Items-EE-01947410-JP,EE-0001,2,3,10
Items-EE-01947410-JP,EE-0001,2,4,3
Items-EE-01947410-JP,EE-0001,2,10,4
Items-EE-01947410-JP,EE-0001,2,11,18
Items-EE-01947410-JP,EE-0001,2,12,25
Items-EE-01947410-JP,EE-0001,2,13,31
Items-EE-01947410-JP,EE-0001,2,14,30
Items-EE-01947410-JP,EE-0001,2,15,23
Items-EE-01947410-JP,EE-0001,2,16,24
Items-EE-01947410-JP,EE-0001,2,17,31
Items-EE-01947410-JP,EE-0001,2,18,22
Items-EE-01947410-JP,EE-0001,2,19,18
Items-EE-01947410-JP,EE-0001,2,20,10
Items-EE-01947410-JP,EE-0001,2,21,7
Items-EE-01947410-JP,EE-0001,2,22,7
Items-EE-01947410-JP,EE-0001,2,23,3
Items-EE-01947410-JP,EE-0001,3,0,2
Items-EE-01947410-JP,EE-0001,3,12,3
Items-EE-01947410-JP,EE-0001,3,13,11
Items-EE-01947410-JP,EE-0001,3,14,10
Items-EE-01947410-JP,EE-0001,3,15,18
Items-EE-01947410-JP,EE-0001,3,16,19
Items-EE-01947410-JP,EE-0001,3,17,20
Items-EE-01947410-JP,EE-0001,3,18,15
Items-EE-01947410-JP,EE-0001,3,19,21
Items-EE-01947410-JP,EE-0001,3,20,9
Items-EE-01947410-JP,EE-0001,3,21,3
Items-EE-01947410-JP,EE-0001,3,22,6
Items-EE-01947410-JP,EE-0001,8,14,6
Items-EE-01947410-JP,EE-0001,8,15,13
Items-EE-01947410-JP,EE-0001,8,16,15
Items-EE-01947410-JP,EE-0001,8,17,21
Items-EE-01947410-JP,EE-0001,8,18,20
Items-EE-01947410-JP,EE-0001,8,19,25
Items-EE-01947410-JP,EE-0001,8,20,18
Items-EE-01947410-JP,EE-0001,8,21,14
Items-EE-01947410-JP,EE-0001,8,22,10
Items-EE-01947410-JP,EE-0001,8,23,8
Items-EE-01947410-JP,EE-0001,9,0,2
Items-EE-02425548-JP,EE-0001,5,10,3
Items-EE-02425548-JP,EE-0001,5,11,10
Items-EE-02425548-JP,EE-0001,5,12,26
Items-EE-02425548-JP,EE-0001,5,13,24
Items-EE-02425548-JP,EE-0001,5,14,27
Items-EE-02425548-JP,EE-0001,5,15,21
Items-EE-02425548-JP,EE-0001,5,16,18
Items-EE-02425548-JP,EE-0001,5,17,25
Items-EE-02425548-JP,EE-0001,5,18,17
Items-EE-02425548-JP,EE-0001,5,19,12
Items-EE-02425548-JP,EE-0001,5,20,5
Items-EE-02425548-JP,EE-0001,5,21,9
Items-EE-02425548-JP,EE-0001,5,22,6
Items-EE-02425548-JP,EE-0001,5,23,5
Items-EE-02425548-JP,EE-0001,6,0,3
Items-EE-02425548-JP,EE-0001,6,1,2
Items-EE-02425548-JP,EE-0001,8,9,4
Items-EE-02425548-JP,EE-0001,8,10,3
Items-EE-02425548-JP,EE-0001,8,11,10
Items-EE-02425548-JP,EE-0001,8,12,6
Items-EE-02425548-JP,EE-0001,8,13,14
Items-EE-02425548-JP,EE-0001,8,14,24
Items-EE-02425548-JP,EE-0001,8,15,14
Items-EE-02425548-JP,EE-0001,8,16,22
Items-EE-02425548-JP,EE-0001,8,17,8
Items-EE-02425548-JP,EE-0001,8,18,12
Items-EE-02425548-JP,EE-0001,8,19,19
Items-EE-02425548-JP,EE-0001,8,20,17
Items-EE-02425548-JP,EE-0001,8,21,10
Items-EE-02425548-JP,EE-0001,8,22,9
Items-EE-02425548-JP,EE-0001,8,23,9
Items-EE-02425548-JP,EE-0001,9,0,8
Items-EE-02425548-JP,EE-0001,9,1,9
Items-EE-02425548-JP,EE-0001,9,2,3
Items-EE-02425548-JP,EE-0001,9,3,2
Items-EE-02425548-JP,EE-0001,9,4,4
Items-EE-02425548-JP,EE-0001,9,5,4
Items-EE-02425548-JP,EE-0001,9,6,6
Items-EE-02425548-JP,EE-0001,9,7,2
Items-EE-02512664-IN,EE-0001,1,9,8
Items-EE-02512664-IN,EE-0001,1,10,11
Items-EE-02512664-IN,EE-0001,1,11,18
Items-EE-02512664-IN,EE-0001,1,12,24
Items-EE-02512664-IN,EE-0001,1,13,23
Items-EE-02512664-IN,EE-0001,1,14,29
Items-EE-02512664-IN,EE-0001,1,15,30
Items-EE-02512664-IN,EE-0001,1,16,30
Items-EE-02512664-IN,EE-0001,1,17,29
Items-EE-02512664-IN,EE-0001,1,18,24
Items-EE-02512664-IN,EE-0001,1,19,18
Items-EE-02512664-IN,EE-0001,1,20,9
Items-EE-02512664-IN,EE-0001,1,21,4
Items-EE-02512664-IN,EE-0001,1,22,6
Items-EE-02512664-IN,EE-0001,1,23,5
Items-EE-02512664-IN,EE-0001,2,0,5
Items-EE-02512664-IN,EE-0001,2,1,4
Items-EE-02512664-IN,EE-0001,2,2,3
Items-EE-02512664-IN,EE-0001,4,9,5
Items-EE-02512664-IN,EE-0001,4,10,5
Items-EE-02512664-IN,EE-0001,4,11,5
Items-EE-02512664-IN,EE-0001,4,12,5
Items-EE-02512664-IN,EE-0001,4,13,10
Items-EE-02512664-IN,EE-0001,4,14,6
Items-EE-02512664-IN,EE-0001,4,15,3
Items-EE-02512664-IN,EE-0001,4,16,3
Items-EE-02512664-IN,EE-0001,4,17,5
Items-EE-02512664-IN,EE-0001,4,18,10
Items-EE-02512664-IN,EE-0001,4,19,9
Items-EE-02512664-IN,EE-0001,4,20,15
Items-EE-02512664-IN,EE-0001,4,21,18
Items-EE-02512664-IN,EE-0001,4,22,19
Items-EE-02512664-IN,EE-0001,4,23,15
Items-EE-02512664-IN,EE-0001,5,0,10
Items-EE-02512664-IN,EE-0001,5,1,9
Items-EE-02512664-IN,EE-0001,5,2,1
Items-EE-02512664-IN,EE-0001,6,12,3
Items-EE-02512664-IN,EE-0001,6,13,4
Items-EE-02512664-IN,EE-0001,6,14,5
Items-EE-02512664-IN,EE-0001,6,15,7
Items-EE-02512664-IN,EE-0001,6,16,12
Items-EE-02512664-IN,EE-0001,6,17,8
Items-EE-02512664-IN,EE-0001,6,18,14
Items-EE-02512664-IN,EE-0001,6,19,11
Items-EE-02512664-IN,EE-0001,6,20,14
Items-EE-02512664-IN,EE-0001,6,21,16
Items-EE-02512664-IN,EE-0001,6,22,11
Items-EE-02512664-IN,EE-0001,6,23,13
Items-EE-02512664-IN,EE-0001,7,0,9
Items-EE-02512664-IN,EE-0001,7,1,5
Items-EE-02512664-IN,EE-0001,7,2,3
Items-EE-02512664-IN,EE-0001,7,3,3
Items-EE-02512664-IN,EE-0001,7,4,3
Items-EE-02512664-IN,EE-0001,8,14,9
Items-EE-02512664-IN,EE-0001,8,15,12
Items-EE-02512664-IN,EE-0001,8,16,12
Items-EE-02512664-IN,EE-0001,8,17,13
Items-EE-02512664-IN,EE-0001,8,18,13
Items-EE-02512664-IN,EE-0001,8,19,12
Items-EE-02512664-IN,EE-0001,8,20,16
Items-EE-02512664-IN,EE-0001,8,21,12
Items-EE-02512664-IN,EE-0001,8,22,14
Items-EE-02512664-IN,EE-0001,8,23,15
Items-EE-02512664-IN,EE-0001,9,0,14
Items-EE-02512664-IN,EE-0001,9,1,12
Items-EE-02512664-IN,EE-0001,9,2,12
Items-EE-02512664-IN,EE-0001,9,3,13
Items-EE-02512664-IN,EE-0001,9,4,13
Items-EE-02512664-IN,EE-0001,9,5,6
Items-EE-02512664-IN,EE-0001,9,6,4
Items-EE-02512664-IN,EE-0001,9,7,3
Items-EE-02512664-IN,EE-0001,9,8,5
Items-EE-02512664-IN,EE-0001,9,9,5
Items-EE-02512664-IN,EE-0001,9,10,4
Items-EE-02512664-IN,EE-0001,9,11,5
Items-EE-02512664-IN,EE-0001,9,12,5
Items-EE-02512664-IN,EE-0001,9,13,5
Items-EE-02512664-IN,EE-0001,9,14,4
Items-EE-02512664-IN,EE-0001,9,15,4
Items-EE-02512664-IN,EE-0001,9,16,4
Items-EE-02512664-IN,EE-0001,9,17,5
Items-EE-02512664-IN,EE-0001,9,18,4
Items-EE-02512664-IN,EE-0001,9,19,4
Items-EE-02512664-IN,EE-0001,9,20,3
Items-EE-02512664-IN,EE-0001,9,21,4
Items-EE-02512664-IN,EE-0001,9,22,5
Items-EE-02512664-IN,EE-0001,9,23,5
Items-EE-03921377-JP,EE-0001,1,12,8
Items-EE-03921377-JP,EE-0001,1,13,10
Items-EE-03921377-JP,EE-0001,1,14,13
Items-EE-03921377-JP,EE-0001,1,15,20
Items-EE-03921377-JP,EE-0001,1,16,23
Items-EE-03921377-JP,EE-0001,1,17,16
Items-EE-03921377-JP,EE-0001,1,18,16
Items-EE-03921377-JP,EE-0001,1,19,16
Items-EE-03921377-JP,EE-0001,1,20,11
Items-EE-03921377-JP,EE-0001,1,21,5
Items-EE-03921377-JP,EE-0001,1,22,5
Items-EE-03921377-JP,EE-0001,1,23,4
Items-EE-03921377-JP,EE-0001,2,0,1
Items-EE-03921377-JP,EE-0001,5,9,3
Items-EE-03921377-JP,EE-0001,5,10,13
Items-EE-03921377-JP,EE-0001,5,11,17
Items-EE-03921377-JP,EE-0001,5,12,19
Items-EE-03921377-JP,EE-0001,5,13,20
Items-EE-03921377-JP,EE-0001,5,14,22
Items-EE-03921377-JP,EE-0001,5,15,17
Items-EE-03921377-JP,EE-0001,5,16,21
Items-EE-03921377-JP,EE-0001,5,17,15
Items-EE-03921377-JP,EE-0001,5,18,21
Items-EE-03921377-JP,EE-0001,5,19,26
Items-EE-03921377-JP,EE-0001,5,20,25
Items-EE-03921377-JP,EE-0001,5,21,21
Items-EE-03921377-JP,EE-0001,5,22,21
Items-EE-03921377-JP,EE-0001,5,23,23
Items-EE-03921377-JP,EE-0001,6,0,17
Items-EE-03921377-JP,EE-0001,6,1,15
Items-EE-03921377-JP,EE-0001,6,2,5
Items-EE-04264866-BR,EE-0001,1,13,4
Items-EE-04264866-BR,EE-0001,1,14,5
Items-EE-04264866-BR,EE-0001,1,15,9
Items-EE-04264866-BR,EE-0001,1,16,8
Items-EE-04264866-BR,EE-0001,1,17,14
Items-EE-04264866-BR,EE-0001,1,18,11
Items-EE-04264866-BR,EE-0001,1,19,5
Items-EE-04264866-BR,EE-0001,1,20,12
Items-EE-04264866-BR,EE-0001,1,21,8
Items-EE-04264866-BR,EE-0001,1,22,6
Items-EE-04264866-BR,EE-0001,1,23,6
Items-EE-04264866-BR,EE-0001,2,0,5
Items-EE-04264866-BR,EE-0001,2,1,6
Items-EE-04264866-BR,EE-0001,2,15,6
Items-EE-04264866-BR,EE-0001,2,16,5
Items-EE-04264866-BR,EE-0001,2,17,5
Items-EE-04264866-BR,EE-0001,2,18,4
Items-EE-04264866-BR,EE-0001,2,19,5
Items-EE-04264866-BR,EE-0001,2,20,6
Items-EE-04264866-BR,EE-0001,2,21,2
Items-EE-04264866-BR,EE-0001,2,22,4
Items-EE-04264866-BR,EE-0001,2,23,4
Items-EE-04264866-BR,EE-0001,3,0,3
Items-EE-04264866-BR,EE-0001,3,1,6
Items-EE-04264866-BR,EE-0001,3,2,4
Items-EE-04264866-BR,EE-0001,3,3,6
Items-EE-04264866-BR,EE-0001,3,4,4
Items-EE-04264866-BR,EE-0001,3,5,4
Items-EE-04264866-BR,EE-0001,3,6,2
Items-EE-04264866-BR,EE-0001,3,7,4
Items-EE-04264866-BR,EE-0001,3,8,5
Items-EE-04264866-BR,EE-0001,3,9,2
Items-EE-04264866-BR,EE-0001,3,10,4
Items-EE-04264866-BR,EE-0001,3,11,3
Items-EE-04264866-BR,EE-0001,3,12,6
Items-EE-04264866-BR,EE-0001,3,13,6
Items-EE-04264866-BR,EE-0001,3,14,4
Items-EE-04264866-BR,EE-0001,3,15,6
Items-EE-04264866-BR,EE-0001,3,16,5
Items-EE-04264866-BR,EE-0001,3,17,4
Items-EE-04264866-BR,EE-0001,3,18,3
Items-EE-04264866-BR,EE-0001,3,19,4
Items-EE-04264866-BR,EE-0001,7,12,4
Items-EE-04264866-BR,EE-0001,7,13,5
Items-EE-04264866-BR,EE-0001,7,14,4
Items-EE-04264866-BR,EE-0001,7,15,3
Items-EE-04264866-BR,EE-0001,7,16,9
Items-EE-04264866-BR,EE-0001,7,17,9
Items-EE-04264866-BR,EE-0001,7,18,11
Items-EE-04264866-BR,EE-0001,7,19,14
Items-EE-04264866-BR,EE-0001,7,20,16
Items-EE-04264866-BR,EE-0001,7,21,13
Items-EE-04264866-BR,EE-0001,7,22,18
Items-EE-04264866-BR,EE-0001,7,23,19
Items-EE-04264866-BR,EE-0001,8,0,16
Items-EE-04264866-BR,EE-0001,8,1,14
Items-EE-04264866-BR,EE-0001,8,2,14
Items-EE-04264866-BR,EE-0001,8,3,13
Items-EE-04264866-BR,EE-0001,8,4,10
Items-EE-04264866-BR,EE-0001,8,5,12
Items-EE-04264866-BR,EE-0001,8,6,14
Items-EE-04264866-BR,EE-0001,8,7,16
Items-EE-04264866-BR,EE-0001,8,8,10
Items-EE-04264866-BR,EE-0001,8,9,13
Items-EE-04264866-BR,EE-0001,8,10,4
Items-EE-04264866-BR,EE-0001,8,11,7
Items-EE-04264866-BR,EE-0001,8,12,8
Items-EE-04264866-BR,EE-0001,8,13,13
Items-EE-04264866-BR,EE-0001,8,14,13
Items-EE-04264866-BR,EE-0001,8,15,13
Items-EE-04264866-BR,EE-0001,8,16,15
Items-EE-04264866-BR,EE-0001,8,17,9
Items-EE-04264866-BR,EE-0001,8,18,10
Items-EE-04264866-BR,EE-0001,8,19,9
Items-EE-04264866-BR,EE-0001,8,20,8
Items-EE-04264866-BR,EE-0001,8,21,5
Items-EE-04264866-BR,EE-0001,8,22,3
Items-EE-04264866-BR,EE-0001,8,23,3
Items-EE-04264866-BR,EE-0001,9,0,5
Items-EE-04264866-BR,EE-0001,9,1,2
Items-EE-04264866-BR,EE-0001,9,17,4
Items-EE-04264866-BR,EE-0001,9,18,6
Items-EE-04264866-BR,EE-0001,9,19,10
Items-EE-04264866-BR,EE-0001,9,20,8
Items-EE-04264866-BR,EE-0001,9,21,10
Items-EE-04264866-BR,EE-0001,9,22,8
Items-EE-04264866-BR,EE-0001,9,23,10
Items-EE-04264866-BR,EE-0001,10,0,10
Items-EE-04264866-BR,EE-0001,10,1,7
Items-EE-04264866-BR,EE-0001,10,2,8
Items-EE-04264866-BR,EE-0001,10,3,8
Items-EE-04264866-BR,EE-0001,10,4,6
Items-EE-04264866-BR,EE-0001,10,5,8
Items-EE-04264866-BR,EE-0001,10,6,10
Items-EE-04264866-BR,EE-0001,10,7,10
Items-EE-04264866-BR,EE-0001,10,8,9
Items-EE-04264866-BR,EE-0001,10,9,6
Items-EE-04264866-BR,EE-0001,10,10,3
Items-EE-04270935-CH,EE-0001,1,9,6
Items-EE-04270935-CH,EE-0001,1,10,11
Items-EE-04270935-CH,EE-0001,1,11,8
Items-EE-04270935-CH,EE-0001,1,12,19
Items-EE-04270935-CH,EE-0001,1,13,17
Items-EE-04270935-CH,EE-0001,1,14,10
Items-EE-04270935-CH,EE-0001,1,15,14
Items-EE-04270935-CH,EE-0001,1,16,8
Items-EE-04270935-CH,EE-0001,1,17,8
Items-EE-04270935-CH,EE-0001,1,18,17
Items-EE-04270935-CH,EE-0001,1,19,12
Items-EE-04270935-CH,EE-0001,1,20,10
Items-EE-04270935-CH,EE-0001,1,21,9
Items-EE-04270935-CH,EE-0001,1,22,6
Items-EE-04270935-CH,EE-0001,3,10,5
Items-EE-04270935-CH,EE-0001,3,11,12
Items-EE-04270935-CH,EE-0001,3,12,11
Items-EE-04270935-CH,EE-0001,3,13,11
Items-EE-04270935-CH,EE-0001,3,14,13
Items-EE-04270935-CH,EE-0001,3,15,7
Items-EE-04270935-CH,EE-0001,3,16,1
Items-EE-04270935-CH,EE-0001,3,18,10
Items-EE-04270935-CH,EE-0001,3,19,9
Items-EE-04270935-CH,EE-0001,3,20,14
Items-EE-04270935-CH,EE-0001,3,21,13
Items-EE-04270935-CH,EE-0001,3,22,13
Items-EE-04270935-CH,EE-0001,3,23,6
Items-EE-04270935-CH,EE-0001,4,0,5
Items-EE-04270935-CH,EE-0001,4,1,3
Items-EE-04270935-CH,EE-0001,4,11,5
Items-EE-04270935-CH,EE-0001,4,12,5
Items-EE-04270935-CH,EE-0001,4,13,4
Items-EE-04270935-CH,EE-0001,4,14,4
Items-EE-04270935-CH,EE-0001,4,15,8
Items-EE-04270935-CH,EE-0001,4,16,13
Items-EE-04270935-CH,EE-0001,4,17,18
Items-EE-04270935-CH,EE-0001,4,18,11
Items-EE-04270935-CH,EE-0001,4,19,13
Items-EE-04270935-CH,EE-0001,4,20,20
Items-EE-04270935-CH,EE-0001,4,21,19
Items-EE-04270935-CH,EE-0001,4,22,13
Items-EE-04270935-CH,EE-0001,4,23,9
Items-EE-04270935-CH,EE-0001,5,9,12
Items-EE-04270935-CH,EE-0001,5,10,16
Items-EE-04270935-CH,EE-0001,5,11,13
Items-EE-04270935-CH,EE-0001,5,12,7
Items-EE-04270935-CH,EE-0001,5,13,12
Items-EE-04270935-CH,EE-0001,5,14,11
Items-EE-04270935-CH,EE-0001,5,15,17
Items-EE-04270935-CH,EE-0001,5,16,11
